KOATUU_2020,EDRPOU,year
1210136600,26462732,2023
1210136600,25001006,2023
1210136600,26459629,2023
1210136900,00727877,2022
1210136900,40037371,2018
1210136900,00696556,2023
1210136900,00173367,2023
1210136900,00193559,2023
1210136900,36599572,2023
1210136900,40037371,2019
1210136900,40037371,2020
1210136900,40037371,2021
1210136900,00208736,2023
1210136900,40037371,2022
1210136900,40037371,2023
1210136900,01116182,2023
1210136900,25004849,2018
1210136900,25004849,2019
1210136900,25004849,2020
1210136900,25004849,2021
1210136900,02541409,2019
1210136900,02541409,2020
1210136900,02541409,2021
1210136900,00129314,2020
1210136900,00129314,2021
1210136900,00129314,2018
1210136900,00129314,2019
1210136900,25004849,2022
1210136900,25004849,2023
1210136900,00727877,2018
1210136900,00727877,2019
1210136900,00727877,2020
1210136900,00727877,2021
1210136900,02214490,2018
1210136900,02214490,2019
1210136900,02214490,2020
1210136900,02214490,2023
1210136900,02214490,2021
1210136900,02214490,2022
1210136900,21930588,2019
1210136900,21930588,2020
1210136900,21930588,2021
1210136900,21930588,2022
1210136900,21930588,2017
1210136900,21930588,2018
1210136900,21930973,2017
1210136900,21930973,2018
1210136900,21930973,2019
1210136900,21930973,2020
1210136900,21930973,2021
1210136900,21930588,2016
1210136900,21929668,2016
1210136900,21929668,2017
1210136900,21929668,2018
1210136900,21929668,2019
1210136900,21929668,2020
1210136900,21929668,2021
1210136900,21930973,2022
1210136900,36574474,2017
1210136900,36574474,2018
1210136900,36574474,2016
1210136900,36574474,2019
1210136900,36574474,2020
1210136900,36574474,2021
1210136900,36574474,2022
1210136900,26461678,2016
1210136900,25523805,2017
1210136900,25523805,2018
1210136900,25523805,2021
1210136900,25523805,2022
1210136900,25523805,2023
1210136900,25523805,2016
1210136900,21901813,2017
1210136900,21901813,2016
1210136900,21901813,2018
1210136900,21901813,2019
1210136900,21901813,2020
1210136900,21901813,2021
1210136900,21901813,2022
1210136900,26461617,2017
1210136900,26461617,2018
1210136900,26461617,2019
1210136900,26461617,2020
1210136900,26461617,2021
1210136900,26461617,2022
1210136900,26461617,2016
1210136900,26459730,2017
1210136900,26459730,2018
1210136900,26459730,2019
1210136900,26459730,2020
1210136900,26459730,2021
1210136900,26459730,2022
1210136900,26459730,2023
1210136900,26459730,2016
1210136900,24612245,2017
1210136900,24612245,2018
1210136900,24612245,2019
1210136900,24612245,2020
1210136900,24612245,2021
1210136900,24612245,2022
1210136900,24612245,2023
1210136900,24612245,2016
1210136900,24435820,2017
1210136900,24435820,2018
1210136900,24435820,2019
1210136900,24435820,2020
1210136900,24435820,2021
1210136900,24435820,2022
1210136900,24435820,2023
1210136900,24435820,2016
1210136900,26462726,2018
1210136900,26462726,2019
1210136900,26462726,2020
1210136900,26462726,2021
1210136900,26462726,2022
1210136900,26462726,2023
1210136900,21929668,2022
1210136900,21902698,2017
1210136900,21902698,2018
1210136900,21902698,2019
1210136900,21902698,2020
1210136900,21902698,2021
1210136900,21902698,2022
1210136900,21902698,2016
1210136900,20223618,2017
1210136900,20223618,2018
1210136900,20223618,2019
1210136900,20223618,2020
1210136900,20223618,2021
1210136900,20223618,2022
1210136900,20223618,2016
1210136900,26460182,2018
1210136900,26460182,2019
1210136900,26460182,2020
1210136900,26460182,2021
1210136900,26460182,2022
1210136900,26460182,2016
1210136900,19157649,2017
1210136900,19157649,2018
1210136900,19157649,2019
1210136900,19157649,2020
1210136900,19157649,2021
1210136900,19157649,2022
1210136900,19157649,2023
1210136900,19157649,2016
1210136900,26462933,2017
1210136900,26462933,2018
1210136900,26462933,2019
1210136900,26462933,2020
1210136900,26462933,2021
1210136900,26462933,2022
1210136900,26462933,2016
1210136900,26509037,2016
1210136900,26508747,2017
1210136900,26508747,2018
1210136900,26508747,2019
1210136900,26508747,2020
1210136900,26508747,2021
1210136900,26508747,2022
1210136900,26508747,2023
1210136900,26508747,2016
1210136900,24449408,2017
1210136900,24449408,2018
1210136900,24449408,2019
1210136900,24449408,2020
1210136900,24449408,2021
1210136900,24449408,2022
1210136900,24449408,2023
1210136900,20223618,2023
1210136900,26460182,2023
1210136900,26509037,2017
1210136900,26509037,2018
1210136900,26509037,2019
1210136900,26509037,2020
1210136900,26509037,2021
1210136900,26509037,2022
1210136900,26509037,2023
1210136900,20233350,2017
1210136900,20233350,2018
1210136900,20233350,2019
1210136900,20233350,2020
1210136900,20233350,2021
1210136900,20233350,2022
1210136900,20233350,2023
1210136900,20233350,2016
1210136900,26460199,2017
1210136900,26460199,2018
1210136900,26460199,2019
1210136900,26460199,2020
1210136900,26460199,2021
1210136900,26460199,2022
1210136900,26460199,2023
1210136900,26460199,2016
1210136900,26462726,2017
1210136900,26462726,2016
1210136900,24450096,2017
1210136900,24450096,2018
1210136900,24450096,2019
1210136900,24450096,2020
1210136900,24450096,2021
1210136900,24450096,2022
1210136900,24450096,2023
1210136900,24450096,2016
1210136900,20307568,2019
1210136900,20307568,2022
1210136900,24449408,2016
1210136900,21930973,2016
1210136900,44345355,2023
1210136900,40603914,2020
1210136900,40603914,2021
1210136900,40603914,2022
1210136900,40603914,2023
1210136900,25010904,2018
1210136900,25010904,2019
1210136900,25010904,2020
1210136900,25010904,2021
1210136900,25010904,2022
1210136900,00208775,2023
1210136900,46977632,2023
1210136900,25010904,2016
1210136900,25010904,2017
1210136900,25010904,2023
1210136900,23643338,2017
1210136900,23643338,2018
1210136900,23643338,2019
1210136900,23643338,2020
1210136900,23643338,2021
1210136900,23643338,2022
1210136900,23643338,2023
1210136900,24423314,2023
1210136900,24423314,2016
1210136900,24423314,2017
1210136900,24423314,2019
1210136900,24423314,2020
1210136900,46977632,2021
1210136900,46977632,2022
1210136900,43427667,2022
1210136900,00129314,2022
1210136900,00129314,2023
1210136900,21930588,2023
1210136900,21930973,2023
1210136900,36574474,2023
1210136900,21901813,2023
1210136900,26461617,2023
1210136900,21929668,2023
1210136900,26462933,2023
1210137200,03062993,2023
1210137200,02541361,2019
1210137200,02541361,2020
1210137200,02541361,2021
1210137200,02541361,2022
1210137200,02541361,2023
1210137200,34823769,2018
1210137200,34823769,2019
1210137200,34823769,2020
1210137200,34823769,2021
1210137200,34823769,2022
1210137200,34823769,2023
1210137200,03062993,2019
1210137200,03062993,2020
1210137200,03062993,2021
1210137200,03062993,2022
1210137200,02011226,2023
1210137200,21928775,2017
1210137200,21928775,2018
1210137200,21928775,2019
1210137200,21928775,2020
1210137200,21928775,2021
1210137200,21928775,2022
1210137200,21928775,2023
1210137200,25725106,2017
1210137200,25725106,2018
1210137200,25725106,2016
1210137200,25540140,2017
1210137200,25540140,2018
1210137200,25540140,2019
1210137200,25540140,2020
1210137200,25540140,2021
1210137200,25540140,2022
1210137200,25540140,2023
1210137200,25540140,2016
1210137200,21928775,2016
1210137200,26560601,2019
1210137200,24445669,2017
1210137200,24445669,2018
1210137200,24445669,2019
1210137200,24445669,2020
1210137200,24445669,2021
1210137200,24445669,2022
1210137200,24445669,2023
1210137200,24445669,2016
1210137200,25023500,2018
1210137200,25023500,2019
1210137200,25023500,2020
1210137200,25023500,2021
1210137200,25023500,2016
1210137200,33274387,2017
1210137200,33274387,2018
1210137200,33274387,2019
1210137200,33274387,2020
1210137200,33274387,2016
1210137200,33274387,2021
1210137200,33274387,2022
1210137200,25819054,2017
1210137200,25819054,2018
1210137200,25819054,2019
1210137200,25819054,2020
1210137200,25819054,2021
1210137200,25819054,2022
1210137200,25819054,2023
1210137200,25819054,2016
1210137200,25542920,2017
1210137200,25542920,2018
1210137200,25542920,2019
1210137200,25542920,2020
1210137200,25542920,2021
1210137200,25542920,2022
1210137200,25542920,2023
1210137200,25542920,2016
1210137200,26463022,2017
1210137200,26463022,2018
1210137200,26463022,2019
1210137200,26463022,2020
1210137200,26463022,2021
1210137200,26463022,2022
1210137200,26463022,2023
1210137200,26463022,2016
1210137200,26459084,2018
1210137200,26459084,2019
1210137200,26459084,2020
1210137200,26459084,2021
1210137200,26459084,2022
1210137200,26458771,2017
1210137200,26458771,2018
1210137200,26458771,2019
1210137200,26458771,2020
1210137200,26458771,2021
1210137200,26458771,2022
1210137200,26458771,2016
1210137200,26462867,2017
1210137200,26462867,2018
1210137200,26462867,2019
1210137200,26462867,2020
1210137200,26462867,2021
1210137200,26462867,2022
1210137200,26462867,2016
1210137200,26460213,2017
1210137200,26460213,2018
1210137200,26460213,2019
1210137200,26460213,2020
1210137200,26460213,2021
1210137200,26460213,2022
1210137200,26460213,2023
1210137200,26460213,2016
1210137200,26237053,2017
1210137200,26237053,2018
1210137200,26237053,2019
1210137200,26237053,2020
1210137200,26237053,2021
1210137200,26237053,2022
1210137200,26237053,2023
1210137200,26237053,2016
1210137200,26462427,2017
1210137200,26462427,2018
1210137200,26462427,2019
1210137200,26462427,2020
1210137200,26462427,2021
1210137200,26462427,2023
1210137200,26462427,2016
1210137200,26462844,2017
1210137200,26462844,2018
1210137200,26462844,2019
1210137200,26462844,2020
1210137200,26462844,2021
1210137200,26462844,2022
1210137200,26459084,2023
1210137200,26458771,2023
1210137200,26462867,2023
1210137200,26509267,2017
1210137200,26509267,2018
1210137200,26509267,2019
1210137200,26509267,2020
1210137200,26509267,2021
1210137200,26509267,2022
1210137200,26509267,2016
1210137200,04601908,2018
1210137200,04601908,2019
1210137200,04601908,2020
1210137200,04601908,2021
1210137200,04601908,2022
1210137200,04601908,2023
1210137200,33274387,2023
1210137200,26509267,2023
1210137500,26461744,2018
1210137500,26461744,2019
1210137500,26461744,2020
1210137500,26461744,2021
1210137500,26461744,2022
1210137500,26461744,2023
1210137500,26371981,2022
1210137500,26371981,2023
1210137500,02541384,2023
1210137500,04760713,2018
1210137500,04760713,2019
1210137500,04760713,2020
1210137500,04760713,2021
1210137500,04760713,2022
1210137500,00301902,2018
1210137500,00301902,2019
1210137500,00301902,2020
1210137500,00301902,2021
1210137500,00301902,2022
1210137500,02128661,2018
1210137500,41682253,2020
1210137500,04760713,2023
1210137500,00301902,2023
1210137500,41682253,2021
1210137500,41682253,2022
1210137500,41682253,2023
1210137500,26236094,2017
1210137500,26236094,2018
1210137500,26236094,2019
1210137500,26236094,2020
1210137500,26236094,2021
1210137500,26236094,2022
1210137500,26236094,2023
1210137500,26236094,2016
1210137500,40717740,2019
1210137500,23928928,2016
1210137500,23067811,2016
1210137500,20199883,2023
1210137500,23928928,2023
1210137500,23928928,2017
1210137500,23928928,2018
1210137500,23928928,2019
1210137500,23928928,2020
1210137500,23928928,2021
1210137500,23928928,2022
1210137500,36839868,2016
1210137500,36839868,2022
1210137500,36839868,2023
1210137500,36839868,2017
1210137500,36839868,2018
1210137500,36839868,2019
1210137500,36839868,2020
1210137500,36839868,2021
1210137500,26508368,2018
1210137500,26508368,2019
1210137500,26508368,2020
1210137500,26508368,2021
1210137500,26508368,2022
1210137500,26508368,2017
1210137500,26508368,2016
1210137500,34561746,2022
1210137500,34775291,2019
1210137500,34775291,2020
1210137500,34775291,2021
1210137500,34775291,2022
1210137500,34775291,2023
1210137500,34775291,2016
1210137500,34775291,2017
1210137500,34775291,2018
1210137500,26462637,2017
1210137500,26462637,2018
1210137500,26462637,2019
1210137500,26462637,2020
1210137500,26462637,2021
1210137500,26462637,2022
1210137500,26462637,2023
1210137500,26462637,2016
1210137500,26509942,2017
1210137500,26509942,2016
1210137500,25002394,2017
1210137500,25002394,2018
1210137500,25002394,2019
1210137500,25002394,2020
1210137500,25002394,2021
1210137500,25002394,2022
1210137500,25002394,2023
1210137500,25002394,2016
1210137500,34561746,2017
1210137500,34561746,2018
1210137500,34561746,2019
1210137500,34561746,2020
1210137500,34561746,2021
1210137500,34561746,2023
1210137500,34499516,2017
1210137500,34499516,2018
1210137500,34499516,2019
1210137500,34499516,2020
1210137500,34499516,2021
1210137500,34499516,2022
1210137500,34499516,2023
1210137500,34499516,2016
1210137500,25532138,2019
1210137500,33422311,2017
1210137500,33422311,2018
1210137500,33422311,2019
1210137500,33422311,2020
1210137500,33422311,2021
1210137500,33422311,2022
1210137500,33422311,2016
1210137500,25002425,2017
1210137500,25002425,2018
1210137500,25002425,2019
1210137500,25002425,2020
1210137500,25002425,2021
1210137500,25002425,2022
1210137500,25002425,2016
1210137500,26509942,2018
1210137500,26509942,2020
1210137500,26509942,2022
1210137500,26511123,2017
1210137500,26511123,2018
1210137500,26511123,2019
1210137500,26511123,2020
1210137500,26511123,2021
1210137500,26511123,2022
1210137500,26511123,2023
1210137500,26511123,2016
1210137500,23067811,2017
1210137500,23067811,2018
1210137500,23067811,2019
1210137500,23067811,2020
1210137500,23067811,2021
1210137500,23067811,2022
1210137500,23067811,2023
1210137500,43374411,2022
1210137500,43374411,2023
1210137500,31270773,2018
1210137500,31270773,2019
1210137500,31270773,2020
1210137500,31270773,2021
1210137500,31270773,2022
1210137500,31270773,2023
1210137500,26371981,2018
1210137500,26371981,2019
1210137500,26371981,2020
1210137500,26371981,2021
1210137500,31270773,2016
1210137500,31270773,2017
1210137500,26508368,2023
1210137500,33422311,2023
1210137500,25002425,2023
1210137800,01116199,2023
1210137800,14316882,2022
1210137800,01116118,2019
1210137800,01116118,2020
1210137800,01116118,2021
1210137800,01116118,2022
1210137800,01116118,2018
1210137800,02541384,2020
1210137800,02541384,2021
1210137800,02541384,2022
1210137800,02541384,2018
1210137800,02541384,2019
1210137800,02541409,2022
1210137800,02541409,2023
1210137800,02542064,2023
1210137800,01116118,2023
1210137800,21910232,2022
1210137800,21910232,2023
1210137800,02541332,2018
1210137800,14316882,2016
1210137800,21910232,2018
1210137800,21910232,2019
1210137800,21910232,2020
1210137800,21910232,2021
1210137800,21909950,2018
1210137800,21909950,2019
1210137800,33275291,2023
1210137800,33275616,2017
1210137800,33275616,2018
1210137800,33275616,2016
1210137800,21929243,2017
1210137800,21929243,2018
1210137800,21929243,2022
1210137800,24992615,2019
1210137800,24992615,2020
1210137800,24992615,2022
1210137800,24992615,2016
1210137800,24992615,2018
1210137800,26371478,2016
1210137800,26371478,2017
1210137800,26371478,2018
1210137800,26371478,2019
1210137800,26371478,2020
1210137800,26371478,2021
1210137800,26371478,2022
1210137800,26458794,2018
1210137800,26458794,2019
1210137800,26458794,2020
1210137800,26458794,2021
1210137800,26458794,2022
1210137800,26462710,2020
1210137800,26462710,2021
1210137800,26462710,2022
1210137800,26236834,2016
1210137800,33323926,2017
1210137800,33323926,2019
1210137800,33323926,2022
1210137800,33323926,2023
1210137800,33339323,2022
1210137800,26459977,2017
1210137800,26459977,2018
1210137800,26459977,2019
1210137800,26459977,2020
1210137800,26459977,2021
1210137800,26459977,2022
1210137800,26459977,2023
1210137800,26459977,2016
1210137800,26458794,2017
1210137800,26458794,2016
1210137800,26462703,2018
1210137800,26462703,2019
1210137800,26462703,2020
1210137800,26462703,2021
1210137800,26462703,2022
1210137800,26462703,2023
1210137800,26462703,2016
1210137800,26462703,2017
1210137800,35809635,2017
1210137800,35809635,2018
1210137800,35809635,2019
1210137800,35809635,2020
1210137800,35809635,2021
1210137800,35809635,2022
1210137800,35809635,2023
1210137800,35809635,2016
1210137800,26462850,2019
1210137800,26462850,2020
1210137800,26462850,2021
1210137800,26462850,2022
1210137800,26462850,2023
1210137800,26462850,2016
