EDRPOU,eotype,eolevel,teachstuff,nonteachstuff,teachstuffretage,pupils,classes,opex,opexplan,hub,year
25614306,urban,I-III,14,10,4,116,10,6935.9,7994,,2020
26451817,rural,I-III,15,23,4,80,10,4166.5,4870,,2020
26451964,urban,I-III,24,17,6,296,16,7100.9,9231.1,,2020
26451778,urban,I-III,30,23,7,468,20,8806.4,11008,,2020
26451668,rural,I-III,14,12,2,83,10,5289.9,6015.2,,2020
25614884,urban,I-III,30,29,4,489,20,12046,15046.9,,2020
26451585,rural,I-III,17,15,2,161,11,6136.1,8249.9,,2020
26451289,rural,I-III,18,18,2,109,11,6332.2,8421.9,,2020
26451616,rural,I-III,18,14,2,145,11,6597.7,7708.3,,2020
24134018,rural,I-III,23,16,7,154,12,7950.4,10733.1,yes,2020
24134047,rural,I-III,14,9,2,83,11,4303.2,6067.5,,2020
22719602,rural,I-III,16,10,2,96,10,5618.3,7472.4,,2020
24134001,urban,I-III,30,17,3,426,20,8356.3,11448.1,,2020
24134030,rural,I-III,11,10,1,39,4,2298.9,2873.6,,2020
26487713,urban,I-III,35,25,3,538,22,9303.8,13025.4,yes,2020
24133935,rural,I-III,16,10,1,91,11,4072.3,5538.3,,2020
24134053,rural,I-III,12,7,0,56,9,2629.9,3287.4,,2020
24134024,rural,I-III,16,9,0,86,10,2349.8,3125.2,yes,2020
24329182,rural,I-III,12,10,6,42,7,1393.3,1742.3,,2020
24329555,urban,I-III,26,29,6,383,19,5081.1,6642.3,yes,2020
24329532,rural,I-III,15,10,2,109,11,2096.5,2723.1,,2020
25186796,rural,I-III,11,8,1,26,3,966.5,1232,,2020
24329495,rural,I-III,13,13,1,82,10,1714.7,1770.7,,2020
25183131,urban,I-III,29,20,11,551,20,10062.1,12805.5,,2020
23325928,urban,I-III,36,17,13,654,24,12849.8,15788,,2020
23325851,urban,I-III,44,27,14,683,26,13686.9,17818.7,,2020
25779585,urban,I-III,26,19,8,833,12,10730.1,13068.5,,2020
24278332,urban,I-III,26,17,7,332,17,8859.5,10448.2,,2020
25863854,urban,I-III,15,12,4,104,10,4267.8,6091.7,,2020
25780016,rural,I-III,16,11,3,156,11,5477.1,7894.3,,2020
25617291,urban,I-III,17,13,3,204,11,5611.9,7639.3,,2020
31668447,rural,I-III,17,17,8,87,11,4655.2,6750.2,,2020
26451361,rural,I-III,17,23,6,124,11,6075,7731.4,,2020
26451929,rural,I-III,23,41,8,298,13,7525.1,10877.9,,2020
31668431,rural,I-III,16,18,4,73,11,4722.7,6597.2,,2020
25614559,urban,I-III,33,28,5,427,21,10000.9,12382.4,yes,2020
26451823,rural,I-III,17,25,2,108,11,5983.4,7860.1,,2020
22670296,rural,I-III,23,20,8,231,13,3808.1,5362.3,,2020
25779533,urban,I-III,33,24,8,471,21,3385.3,5160.7,,2020
24345206,rural,I-III,32,18,6,476,20,3350.8,4044.6,,2020
22683548,rural,I-III,17,5,3,88,9,3477.4,3825.1,,2020
22684772,urban,I-III,30,22,5,446,25,11961.4,13157.6,yes,2020
22683712,urban,I-III,38,19,4,533,25,14155.5,15571.1,,2020
22683755,rural,I-III,16,10,1,105,10,4756.9,5232.6,,2020
22683778,rural,I-III,15,11,0,159,11,5007.5,5508.3,,2020
22682371,urban,I-III,25,13,0,412,19,9757.8,10733.6,,2020
22661943,urban,I-III,32,19,6,555,23,14200.4,20563.6,,2020
25464166,rural,I-III,20,17,2,260,12,6085.9,8813,,2020
24270342,urban,I-III,64,42,9,695,40,19065.8,32184,yes,2020
26451390,rural,I-III,16,13,1,93,11,4235.3,6053.5,,2020
30773395,rural,I-III,16,16,1,161,11,4654.3,7559.2,,2020
25753114,rural,I-III,31,20,11,164,18,2599.8,2859.7,yes,2020
25753077,rural,I-III,13,9,4,61,9,1188.5,1438,,2020
26420165,urban,I-III,34,18,8,430,18,2978.4,3514.5,,2020
25753096,rural,I-III,17,7,3,93,10,1167.6,1284.3,,2020
25753108,rural,I-III,17,8,3,102,10,1227.3,1399.1,yes,2020
25615346,urban,I-III,48,26,6,463,29,4256.4,5022.5,yes,2020
25463528,urban,I-III,56,35,7,593,32,5668.6,6178.7,yes,2020
25753150,rural,I-III,17,7,2,91,11,1143.7,1246.6,,2020
25753054,rural,I-III,17,12,2,174,11,2034.5,2136.2,,2020
25753166,rural,I-III,20,11,1,219,11,1816.8,2162,,2020
25753143,rural,I-III,16,8,0,110,11,1342.7,1476.9,,2020
25611414,rural,I-III,21,16,3,204,12,5144.1,6165.2,yes,2020
37714928,rural,I-III,16,12,2,143,11,4256.9,4803.1,,2020
34793952,rural,I-III,18,16,2,144,11,4918.3,6346.4,,2020
22685725,rural,I-III,17,15,3,158,11,5285.6,7414.8,,2020
22685731,rural,I-III,19,22,3,201,11,6376.1,8723.4,,2020
22685702,urban,I-III,29,27,3,353,17,8648.5,11450.3,,2020
24135621,rural,I-III,47,55,1,445,27,15311.6,21739.4,yes,2020
26451622,rural,I-III,15,16,7,55,8,4150.6,4850,,2020
25792692,urban,I-III,31,26,6,471,19,13625.8,19950.9,,2020
26451800,urban,I-III,22,15,4,267,13,4725.3,5743.2,,2020
24673910,urban,I-III,40,30,4,608,25,9141.1,6786.9,,2020
23336429,rural,I-III,15,12,1,83,10,908.6,1122.1,,2020
25792829,rural,I-III,12,12,0,28,3,604.3,719.1,,2020
25779504,urban,I-III,14,12,5,102,9,4670.3,3980.8,,2020
23325816,urban,I-III,19,25,6,281,12,7421.4,11147.1,,2020
25779941,urban,I-III,29,23,8,504,20,9543,14159,,2020
14108758,urban,I-III,87,44,20,1357,51,27084.4,36374.1,,2020
41430201,urban,I-III,58,36,3,1089,37,18130.3,25757.1,,2020
26451740,rural,I-III,16,11,6,68,10,589.1,785.5,,2020
26451993,rural,I-III,19,21,3,207,15,1659.8,2027.5,yes,2020
25779450,rural,I-III,32,23,12,443,21,10625.8,12715.4,,2020
25779786,rural,I-III,22,20,5,298,13,11511.3,14931.3,,2020
24675990,rural,I-III,11,7,4,41,7,2458.6,2999.7,,2020
24676044,rural,I-III,19,13,6,80,10,4391.3,5246.5,,2020
24135124,urban,I-III,37,26,10,605,22,8455,13696.4,,2020
24135182,urban,I-III,39,33,8,628,24,17030.9,22140.1,yes,2020
24675978,rural,I-III,21,18,4,109,18,7660.4,8754.1,yes,2020
24676050,rural,I-III,27,22,5,136,18,6671.9,9007.1,yes,2020
06716188,rural,I-III,17,18,3,62,11,3058.9,4096.1,,2020
24135147,urban,I-III,40,30,7,677,27,12837.5,15169.2,,2020
24676080,rural,I-III,18,13,3,97,9,3889.8,4954.9,,2020
24135130,urban,I-III,32,28,5,500,20,8143.9,11811.5,,2020
24676073,rural,I-III,14,12,2,75,10,3771.2,4981.4,,2020
24675961,rural,I-III,14,15,2,93,10,3482.6,5068.4,,2020
25861884,urban,I-III,27,23,3,409,17,9624.3,10798.9,,2020
23002881,urban,I-III,64,57,7,1197,42,23345,27719.9,,2020
25861878,urban,I-III,74,75,8,900,46,31131,38913.7,yes,2020
24135160,urban,I-III,41,29,4,737,27,13838.5,17645.8,,2020
24675984,rural,I-III,11,15,1,34,3,2962.8,3519.6,,2020
25861861,urban,I-III,33,24,3,514,20,10861.2,12595.3,,2020
24676104,urban,I-III,39,28,3,601,25,12724.7,15141.2,,2020
24675955,rural,I-III,16,16,1,105,11,5646.3,6895.7,,2020
24676067,rural,I-III,16,13,1,151,11,5902.7,7000.1,,2020
24676096,urban,I-III,32,29,2,337,20,10955.5,13003.3,yes,2020
22664321,urban,I-III,31,22,6,418,17,7899.8,9036,,2020
22664373,urban,I-III,43,25,7,622,22,11150.2,13243,,2020
22664338,urban,I-III,21,17,3,320,13,7282.7,8969.6,,2020
26067303,rural,I-III,16,16,2,123,10,3848.6,4695,,2020
22664367,urban,I-III,32,22,4,440,18,9579.3,11142.4,,2020
22664315,urban,I-III,43,32,5,628,23,12363.5,14266.7,,2020
26067289,rural,I-III,18,15,2,75,9,4265.4,5101.7,,2020
22664350,urban,I-III,30,22,3,466,19,9282.1,11358,,2020
22664284,urban,I-III,31,21,3,447,18,9027.5,10636,,2020
22664386,urban,I-III,43,26,2,686,25,13771.9,16317.5,,2020
22664396,urban,I-III,32,22,0,469,19,8768.3,10765,,2020
24115593,urban,I-III,35,20,13,593,21,9668.307,12947.36,,2020
24952426,rural,I-III,15,19,5,105,9,4941.729,5929.664,,2020
24114961,urban,II-III,15,16,5,216,7,4436.285,5537.1,,2020
24115498,urban,I-III,33,24,10,614,21,12969.956,16840.046,,2020
24114866,urban,I-III,51,27,14,890,30,14946.393,19046.771,,2020
24115564,urban,I-III,46,26,12,833,27,13915.675,17270.096,,2020
24116121,urban,I-III,47,24,12,769,27,12825.929,17378.718,,2020
24114820,urban,I-III,56,30,12,937,31,16622.628,21315.494,,2020
24114872,urban,I-III,67,34,14,1309,41,20653.866,27893.867,,2020
21295719,urban,I-III,76,29,15,604,20,18531.236,22268.608,,2020
24115736,urban,I-III,31,15,6,501,18,12212.577,11725.084,,2020
24114760,urban,II-III,73,36,14,831,24,20032.911,25291.805,,2020
22761426,urban,I-III,17,27,3,132,8,4827.058,5961.792,,2020
24116530,urban,I-III,29,26,5,384,18,9029.374,11527.841,,2020
24115357,urban,I-III,58,26,10,734,24,20421.281,26518.625,,2020
24115506,urban,II-III,18,12,3,140,7,6841.437,9427.925,,2020
24115417,urban,I-III,18,15,3,241,9,5291.53,7136.576,,2020
24114748,urban,I-III,43,26,7,813,27,13154.547,16951.423,,2020
24114665,urban,I-III,63,25,10,1211,40,19342.525,24143.927,,2020
24114613,urban,I-III,46,25,7,865,29,12690.837,16829.914,,2020
24112896,urban,I-III,27,20,4,310,13,13248.55,10314.455,,2020
24115883,urban,I-III,68,28,10,884,29,19849.849,25638.426,,2020
24114843,urban,I-III,63,24,9,991,30,17933.888,21437.535,,2020
24115009,urban,I-III,57,26,8,970,31,15058.117,20310.778,,2020
24115558,urban,I-III,36,19,5,572,19,9829.776,12174.847,,2020
21309865,urban,II-III,52,11,7,586,20,13107.846,16555.015,,2020
24115044,urban,I-III,70,31,8,1266,39,24098.143,29707.53,,2020
24115848,urban,I-III,54,24,6,1066,33,14127.78,18345.414,,2020
35468399,urban,I-III,83,25,9,1396,44,30739.598,28984.64,,2020
24114777,urban,I-III,56,32,6,989,34,18875.197,23815.154,,2020
24115328,urban,I-III,66,25,7,1146,40,17132.41,22482.459,,2020
24112399,urban,I-III,20,18,2,231,10,4783.644,6184.076,,2020
24115788,urban,I-III,61,41,6,1060,37,17830.778,23293.843,,2020
14113724,urban,I-III,51,26,5,406,13,19331.356,24907.307,,2020
14113707,urban,I-III,68,28,6,1023,36,19211.434,24342.624,,2020
24115110,urban,I-III,35,22,3,555,19,9799.474,12529.837,,2020
24115096,urban,I-III,27,23,2,346,15,7297.887,9854.021,,2020
24115601,urban,I-III,46,22,3,760,26,12300.796,15267.659,,2020
24115038,urban,I-III,51,29,3,728,24,22962.193,32065.409,,2020
24116612,urban,I-III,53,29,3,780,27,14822.861,18638.282,,2020
24754366,urban,I-III,23,18,1,339,12,6911.401,9435.771,,2020
24114754,urban,I-III,49,24,2,775,26,13116.442,16614.184,,2020
24116859,urban,I-III,27,21,1,496,17,9023.93,12705.482,,2020
24115966,urban,I-III,16,18,0,215,9,8023.845,8737.125,,2020
21296329,rural,I-III,23,16,0,356,14,6618.036,8795.64,,2020
24115742,urban,I-III,33,21,0,522,19,10339.894,11454.875,,2020
24115624,urban,I-III,42,19,0,635,22,12377.701,16029.701,,2020
24754943,urban,I-III,20,21,5,362,15,7247.093620000001,3179.244,,2020
24754904,urban,I-III,34,27.75,8,441,20,8828.641679999999,3873.057,,2020
24754956,urban,I-III,26,25,6,379,16,7587.42675,3328.545,,2020
24754910,urban,I-III,48,35.75,7,852,33,17056.69549,748.64,,2020
24754896,urban,I-III,56,43.5,6,932,35,20079.65443,8808.788,,2020
24754927,urban,I-III,37,34.5,3,673,27,13473.18787,5910.583,,2020
31097393,urban,I-III,30,23.5,2,419,16,8388.21058,3679.843,,2020
24950172,urban,I-III,43,22,11,660,26,13241.46,17375.7,,2020
24953414,rural,I-III,18,18,4,176,11,5707.51547,6022.9871,,2020
24958096,urban,I-III,55,47,9,852,37,20331.66,27609.88,yes,2020
25649262,urban,I-III,29,17,4,408,20,2438.254,3217.092,,2020
24950226,rural,I-III,18,14,2,199,11,5306.59,7070.14,,2020
24947945,rural,I-III,13,10,1,81,8,3492.76517,4983.4,,2020
24953348,rural,I-III,19,21,0,264,13,2184.578,2912.367,,2020
24757825,rural,I-III,17,13,7,76,8,4533.6,5015.3,,2020
24752986,rural,I-III,17,18,5,185,11,6116.487,6316.487,,2020
24756062,rural,I-III,15,18,4,159,10,5611.2,5811.2,,2020
14121575,rural,I-III,21,26,5,237,14,2041.7,1804,,2020
24754235,rural,I-III,22,22,5,300,15,8184.3,9207.75,,2020
38188649,rural,I-III,18,14,4,179,11,6573,6962.74,,2020
22739177,rural,I-III,27,18,6,327,17,9124.7,9800,,2020
22752433,rural,I-III,50,26,11,736,31,17964,21932,,2020
24749398,rural,I-III,19,19,4,280,14,7040.146,7340.146,,2020
22739042,rural,I-III,17,19,3,216,11,6840.3,7331.9,,2020
14128896,rural,I-III,19,21,2,196,11,6761.245,7061.245,,2020
24755022,rural,I-III,20,20,2,136,11,6873.6,6735.94,,2020
24752940,rural,I-III,22,18,2,282,14,4481.28996,4681.28996,,2020
24749286,rural,I-III,20,26,1,189,11,7110.6,7255.09,,2020
24758150,rural,I-III,16,12,0,133,9,5327.4,5700.23,,2020
41743106,urban,I-III,46,41,10,587,25,15620.4,17764.3,yes,2020
24116463,rural,I-III,15,14,3,147,10,1052.9,1247.1,,2020
24116486,urban,I-III,26,16,4,353,17,8786.5,9928.7,,2020
24116500,rural,I-III,15,15,1,124,10,1128.3,1297.5,,2020
24944585,rural,I-III,15,11,4,89,10,1204.21,1571.2,,2020
24946288,rural,I-III,18,17,4,190,11,1609.56,2146.6,,2020
24757995,rural,I-III,18,13,3,134,11,1276.98,1923.9,,2020
42707137,urban,I-III,27,38,4,254,17,9903.6,3965.1,yes,2020
42757811,urban,I-III,29,25,4,300,21,2451.19,2882.3,yes,2020
24944007,rural,I-III,15,13,1,91,11,1051.99,1104.8,,2020
24756671,rural,I-III,16,9,1,88,9,960.65,1290.3,,2020
25645011,urban,I-III,49,25,2,578,28,2285.3,3454.6,,2020
24756694,rural,I-III,15,13,0,112,11,1186.8700000000001,1242.8,,2020
24751113,rural,I-III,15,15,0,133,10,1362.26,1744.1,,2020
25645028,urban,I-III,28,26,0,345,20,2633.55,2935.3,,2020
24948136,urban,I-III,19,17,6,120,11,5084.8,5988.9,,2020
24948034,rural,I-III,13,13,4,55,8,3758.8,3711.6,,2020
37879044,urban,I-III,35,26,7,425,21,11544.2,17847.5,yes,2020
24948459,rural,I-III,16,14,3,81,11,4314.7,4747.4,,2020
24948057,rural,I-III,15,14,2,144,11,4472.8,6464.7,,2020
24948040,rural,I-III,17,13,2,80,11,4694.9,5091.9,,2020
43205676,rural,I-III,15,14,1,91,11,3766.5,4161.3,,2020
24947276,urban,I-III,20,18,3,226,11,6058.3,9246.8,,2020
38186416,rural,I-III,12,18,0,73,7,1415.4,1715.1,,2020
24955494,rural,I-III,18,15,7,146,9,4933.9,5315.5,,2020
24955525,urban,I-III,33,24,10,497,20,10685,12053.7,,2020
24955502,rural,I-III,18,16,5,91,10,4420.9,5019.6,,2020
24115481,rural,I-III,20,19,5,244,12,6246.2,7266.2,,2020
24955554,urban,I-III,33,28,8,450,22,10968,12334.3,,2020
24955519,rural,I-III,24,21,5,320,17,8862.1,9278.5,,2020
24956803,rural,I-III,15,15,3,83,10,4626.6,5135,,2020
24116428,rural,I-III,15,15,3,124,11,5052.5,5719.2,,2020
24957257,urban,I-III,50,60,8,786,31,15695.5,20135.6,,2020
24956826,urban,I-III,46,22,7,626,30,12213.1,13354.4,,2020
24956789,rural,I-III,20,22,3,207,11,7867.2,9157.9,,2020
22756052,urban,I-III,40,23,5,549,23,12233.7,13456.8,,2020
24956766,urban,I-III,42,22,5,493,21,11849.3,13834,,2020
24956878,urban,I-III,26,18,3,355,16,8077.8,10971.3,,2020
24955531,rural,I-III,10,9,1,35,4,3118.8,3713,,2020
24957275,rural,I-III,13,13,1,74,10,4832.4,5617.3,,2020
24955488,rural,I-III,15,16,1,168,10,5506.4,6425.2,,2020
24956795,rural,I-III,18,12,1,108,11,4432.5,5000.1,,2020
24957240,rural,I-III,18,20,1,138,11,5589.2,6567.8,,2020
24956813,rural,I-III,18,19,1,176,11,6498.5,7730.1,,2020
22756224,rural,I-III,21,20,1,179,10,6111.4,6935.7,,2020
24955560,rural,I-III,22,17,1,264,16,6364.8,7255,,2020
24957263,rural,I-III,15,10,0,51,5,3573.6,3925.5,,2020
24956772,rural,I-III,15,18,0,89,9,5406,5712.6,,2020
24951421,rural,I-III,9,8,3,45,5,769.8,777.1,,2020
24951450,rural,I-III,16,14,4,98,11,1677.1000000000004,1800.4,,2020
21303331,rural,I-III,15,15,3,100,11,1627.5,1640.6,,2020
24951444,urban,I-III,43,37,6,570,27,5423,4342.2,yes,2020
24951473,rural,I-III,15,18,2,98,10,2134.8,1840.6,,2020
24951496,rural,I-III,15,14,2,124,10,1293.2000000000003,1455.3,,2020
24951480,rural,I-III,16,15,2,101,11,1538.4,1399.4,,2020
24955181,rural,I-III,9,9,1,50,7,1030.3,959.5,,2020
24951438,rural,I-III,15,14,1,108,11,1540.3000000000002,1472.2,,2020
21302975,rural,I-III,13,7,2,96,10,697.213,982.8,,2020
22760792,rural,I-III,15,7,2,120,11,973.6,1333.3,,2020
22760823,rural,I-III,14,14,1,59,9,869.1,1333.2,,2020
21302900,rural,I-III,14,11,1,77,9,373.63,881.2,,2020
22760881,rural,I-III,17,12,1,159,11,879.449,949.2,,2020
22760906,rural,I-III,18,13,1,180,11,6000,8431.1,,2020
21302917,rural,I-III,13,4,0,69,9,705.3,927.7,,2020
22756997,rural,I-III,13,7,0,90,10,568,773.8,,2020
22760852,rural,I-III,16,7,0,100,11,446.032,769.84,,2020
24750970,rural,I-III,14,12,7,91,9,3589.2,4575.1,,2020
24756464,rural,I-III,22,22,8,253,13,7382.8,11169.2,,2020
24750906,rural,I-III,17,13,6,99,11,4023.5,6063.7,,2020
24750958,rural,I-III,16,14,5,110,10,4092.3,5681.2,,2020
24751509,rural,I-III,13,12,3,92,10,3603.4,5173.7,,2020
24751018,rural,I-III,18,11,3,105,9,3700.4,5040.4,,2020
24750869,urban,I-III,42,29,7,415,22,12081.2,20551.8,,2020
24750898,rural,I-III,13,14,2,59,9,4005.8,4700.6,,2020
24750964,urban,I-III,20,17,3,193,11,5469.6,8045,,2020
24750987,rural,I-III,14,15,2,93,11,4323.3,6137,,2020
24751515,rural,I-III,15,15,2,59,8,3370.2,4725,,2020
24750875,urban,I-III,23,19,3,233,12,7430,11061.7,,2020
24750823,rural,I-III,8,7,1,56,6,2264.2,3081.2,,2020
24750881,rural,I-III,18,14,2,131,11,4353.8,6522.6,,2020
24750993,urban,I-III,67,25,7,793,33,14151.8,20551.8,,2020
24750929,rural,I-III,22,19,2,188,11,5404.7,7345.6,,2020
24750846,rural,I-III,13,11,1,83,10,3662.7,5127.1,,2020
24750935,rural,I-III,16,12,0,64,9,4000.2,5444.6,,2020
22752447,rural,I-III,23,18,6,216,12,1646.45,1378.16,,2020
24948594,rural,I-III,17,20,3,228,11,1935.95,1650.55,,2020
24948577,urban,I-III,36,23,6,398,21,2417.74,2022.86,,2020
24949602,rural,I-III,19,17,3,241,13,1754.59,1463.84,,2020
24948608,urban,I-III,54,31,8,731,31,3236.69,2492.3,,2020
24948258,urban,I-III,93,65,12,1137,54,6206.45,5411.5,yes,2020
24948637,rural,I-III,19,16,2,149,10,1731.29,1403.17,,2020
24949677,rural,I-III,15,15,1,146,11,1596.6,1347.45,,2020
24949849,rural,I-III,17,17,1,129,9,1384.16,1151.46,,2020
24949200,rural,I-III,16,18,0,144,11,1618.97,1390.68,,2020
24948695,rural,I-III,21,18,0,202,11,2221.99,1591.86,,2020
24958423,rural,I-III,35,27,9,391,19,11149.2,13667,,2020
24959718,urban,I-III,69,34,17,1041,40,21002.6,26841.6,,2020
25651081,rural,I-III,28,22,5,424,21,9233.5,11989.2,,2020
24957205,urban,I-III,69,37,12,1132,46,22706.8,28719.4,,2020
25899645,urban,I-III,56,27,8,825,30,18045.8,24490.8,,2020
24956648,rural,I-III,18,22,2,223,11,6316.4,7898.3,,2020
24120967,urban,I-III,41,26,3,633,28,12506.3,15297.44,,2020
39663294,rural,I-III,21,27,2,138,11,1605.04,7879.3,,2020
40205249,rural,I-III,29,33.5,1,202,20,2590.6,3500,yes,2020
14141945,urban,I-III,52,56,7,503,30,19213.3,22501.6,yes,2020
24963341,rural,I-III,21,22,8,123,11,4847,4855,,2020
24963306,urban,I-III,55,36,15,753,34,16064.73,5085.08,yes,2020
24963298,urban,I-III,33,24,8,371,19,8449.63,13305.72,,2020
24960058,rural,I-III,12,15,2,59,10,1162.05,1347.9,,2020
24963281,rural,II-III,15,40,2,115,13,2357.1,1457.2,yes,2020
24963232,rural,I-III,19,22,2,158,11,2465.98,1669.2,,2020
24963329,rural,I-III,16,18,1,100,10,4472.6,4912.8,,2020
24963275,rural,I-III,18,22,0,136,11,1656.6,2015,,2020
24751194,rural,I-III,20,17,7,232,12,5778.8,6847.9,,2020
24751219,urban,I-III,73,54,20,816,45,23098,27191.2,yes,2020
22752373,rural,I-III,15,17,3,116,11,5019.4,6229.4,,2020
24113453,rural,I-III,16,18,3,131,11,5111.9,6239.4,,2020
24751260,urban,I-III,61,40,11,676,36,18074.3,21457.6,yes,2020
24950054,rural,I-III,16,15,2,164,11,5036.3,6501.1,,2020
24963080,rural,I-III,49,69.25,6,430,33,2613.6,2635.7,yes,2020
25650874,rural,I-III,17,7,4,102,10,4089.7,6114.3,,2020
25650259,rural,I-III,47,17,5,764,33,23489,20492.5,,2020
24754519,rural,I-III,13,15,3,104,11,4625.054,0,,2020
24750740,rural,I-III,16,14,3,124,11,4716.788,0,,2020
24756493,rural,I-III,15,14,0,130,11,4664.188,0,,2020
22738491,rural,I-III,21,27,4,296,15,10519,12028.8,,2020
24757144,rural,I-III,18,23,3,137,11,7012.9,8019.2,,2020
25648966,rural,I-III,13,15,4,101,8,3898.5,3756.1,,2020
24963039,rural,I-III,40,54,4,388,25,15165.1,14611.3,yes,2020
24755720,rural,I-III,17,13,5,116,11,4626.6,5964.4,,2020
24751231,rural,I-III,33,26,5,358,24,11087.7,13824.8,yes,2020
24751248,rural,I-III,22,12,3,235,11,5326.6,6544.2,,2020
24756487,rural,I-III,13,12,0,115,10,4594.3,5578.3,,2020
24115311,urban,I-III,38,26,14,406,21,11353.595,14757.832,,2020
24954566,rural,I-III,42,23.25,7,513,22,10914.223,13232.01,,2020
25650839,rural,I-III,26,17.5,0,316,18,7889.22,9954.356,,2020
40053299,rural,I-III,15,17,4,118,11,1266.8,1545.3,,2020
40053330,rural,I-III,17,34,4,75,9,2014.5,2227.6,,2020
24948927,rural,I-III,18,14,3,103,10,1337.4,1459.4,,2020
24948962,rural,I-III,14,8,2,61,7,647.7,863.4,,2020
24948979,urban,III,61,47,5,630,26,5858.1,6536.6,yes,2020
40873110,urban,I-III,26,16,1,213,11,2000.8,2118.9,,2020
24948904,rural,I-III,17,17,0,151,11,1459.9,1818.8,,2020
22757028,rural,I-III,25,20,4,281,15,8014.2,9996.6,,2020
22762236,rural,I-III,32,28,5,440,20,3534.1,2586,,2020
24750786,urban,I-III,24,21,7,281,15,6693.1,8550.72,,2020
24750026,urban,I-III,31,20,8,454,21,9970,12408.13,,2020
24115759,urban,I-III,51,45,13,599,25,15749.8,17924.37,,2020
24750792,rural,I-III,17,16,3,164,11,5332.5,6553.6,,2020
24111299,rural,I-III,18,24,2,174,11,5940.9,7204.85,,2020
25650621,rural,I-III,27,29,5,284,15,3880.2,4471.9,,2020
24944527,rural,I-III,12,10.25,1,80,9,3435.2,1016.9,,2020
24752621,urban,I-III,56,26,4,583,39,18207.9,10162,yes,2020
24949938,rural,I-III,49,56,3,461,31,17894.969,7079.1,yes,2020
24949884,rural,I-III,31,21,7,378,19,9179.385042,11807.381899999998,,2020
24953408,rural,I-III,13,18,0,80,10,6119.5900280000005,4478.6621000000005,,2020
24948726,rural,I-III,39,66,4,360,28,15983,17043,yes,2020
41062084,rural,I-III,11,13,5,36,5,2778.2,3796.9,,2020
42308427,urban,I-III,32,27,7,543,22,11957.6,15660.3,,2020
24750119,rural,I-III,11,11,2,59,8,2752.8,3851,,2020
24750533,urban,I-III,18,18,1,186,11,6667.7,9363,,2020
25649183,rural,I-III,19,21,3,174,11,6781.91,7983.2,,2020
25649173,rural,I-III,22,28,3,259,15,8229.13,11987.72,yes,2020
25650868,rural,I-III,13,20,0,129,10,3450.13,5921.89,,2020
24948933,rural,I-III,26,30,4,317,17,3858,3065.7,yes,2020
24963051,urban,I-III,29,21,3,434,20,13586.7,14243.2,,2020
25648920,urban,I-III,16,16,1,202,11,7033.3,7368.2,,2020
24962991,rural,I-III,15,20,0,194,11,6852.8,7183.9,,2020
24949890,rural,I-III,20,22,6,205,11,5093.6,9573.8,,2020
24952952,rural,I-III,18,20,2,208,11,4286.8,7777.3,,2020
24953153,rural,I-III,16,19,0,143,11,3677.2,6804.9,,2020
24953354,rural,I-III,17,16,5,175,11,5786.3,8040.8,,2020
24950157,rural,I-III,21,26,0,285,19,10313.7,12497,yes,2020
24752466,urban,I-III,35,23,9,497,19,3904.57477,4652.666,,2020
24951295,urban,I-III,54,27,13,854,32,5580.8109,6207.039,,2020
24751065,urban,I-III,29,22,5,443,18,2908.3412599999997,3968.992,,2020
38053572,urban,I-III,35,22,4,525,19,2845.081,15160.6,,2020
24752443,urban,I-III,53,26,6,925,34,5009.29062,6203.644,,2020
24753052,urban,I-III,44,18,3,622,22,2705.64373,3911,,2020
24751001,rural,I-III,15,14,1,125,9,1668.23351,2273.255,,2020
24756642,urban,I-III,37,26,2,639,24,3581.1830099999997,4733,,2020
31165688,urban,II-III,39,23,2,537,22,4209.41696,4781.655,,2020
25644282,urban,I-III,62,24,3,834,30,3401.4758199999997,5558.9,,2020
38053515,urban,I-III,49,23,1,542,20,2940.52,15433.5,,2020
24952877,rural,I-III,22,27,7,233,11,3232.3,2829.5,,2020
24949944,urban,I-III,38,25,6,556,22,12300.1,3890.3,,2020
24952811,urban,I-III,24,18,2,374,16,7993,2719.4,,2020
24952840,urban,I-III,32,20,1,465,21,10341.4,3199.4,,2020
24952857,urban,I-III,36,22,1,569,21,11055.4,3419.9,,2020
24955293,rural,I-III,17,13,5,127,10,4951,6435.3,,2020
24953377,rural,I-III,18,12,2,122,11,4950.9,6011.4,,2020
25803007,urban,I-III,73,40,22,1286,42,22715.322,30098.9,,2020
25803042,urban,I-III,92,37,27,1677,54,24526.179999999997,32798.3,,2020
25907942,urban,I-III,80,30,23,1003,32,19558.749,24362,,2020
25803409,urban,I-III,60,40,16,879,31,21806.909,29080.6,,2020
22786426,urban,I-III,85,43,17,1498,47,24516.684,31998,,2020
22770997,urban,I-III,66,32,13,1137,39,18765.266,25066.9,,2020
